#time [s]	amplitude [V]
-2.521750000000e-003	1.12450e-002
-2.516550000000e-003	1.20490e-002
-2.511350000000e-003	1.20490e-002
-2.506150000000e-003	1.12450e-002
-2.500950000000e-003	1.12450e-002
-2.495750000000e-003	1.20490e-002
-2.490550000000e-003	1.12450e-002
-2.485350000000e-003	1.20490e-002
-2.480150000000e-003	1.12450e-002
-2.474950000000e-003	1.12450e-002
-2.469750000000e-003	1.12450e-002
-2.464550000000e-003	1.12450e-002
-2.459350000000e-003	1.04410e-002
-2.454150000000e-003	1.12450e-002
-2.448950000000e-003	1.12450e-002
-2.443750000000e-003	1.20490e-002
-2.438550000000e-003	1.04410e-002
-2.433350000000e-003	1.12450e-002
-2.428150000000e-003	1.12450e-002
-2.422950000000e-003	1.12450e-002
-2.417750000000e-003	1.04410e-002
-2.412550000000e-003	1.04410e-002
-2.407350000000e-003	1.12450e-002
-2.402150000000e-003	1.04410e-002
-2.396950000000e-003	1.12450e-002
-2.391750000000e-003	1.12450e-002
-2.386550000000e-003	1.12450e-002
-2.381350000000e-003	1.04410e-002
-2.376150000000e-003	1.20490e-002
-2.370950000000e-003	1.20490e-002
-2.365750000000e-003	1.12450e-002
-2.360550000000e-003	1.12450e-002
-2.355350000000e-003	1.12450e-002
-2.350150000000e-003	1.04410e-002
-2.344950000000e-003	1.20490e-002
-2.339750000000e-003	1.12450e-002
-2.334550000000e-003	1.12450e-002
-2.329350000000e-003	1.04410e-002
-2.324150000000e-003	1.12450e-002
-2.318950000000e-003	1.04410e-002
-2.313750000000e-003	1.12450e-002
-2.308550000000e-003	1.04410e-002
-2.303350000000e-003	1.12450e-002
-2.298150000000e-003	1.04410e-002
-2.292950000000e-003	1.12450e-002
-2.287750000000e-003	1.20490e-002
-2.282550000000e-003	1.20490e-002
-2.277350000000e-003	1.12450e-002
-2.272150000000e-003	1.12450e-002
-2.266950000000e-003	1.20490e-002
-2.261750000000e-003	1.12450e-002
-2.256550000000e-003	1.04410e-002
-2.251350000000e-003	1.20490e-002
-2.246150000000e-003	1.12450e-002
-2.240950000000e-003	1.12450e-002
-2.235750000000e-003	1.20490e-002
-2.230550000000e-003	1.04410e-002
-2.225350000000e-003	1.12450e-002
-2.220150000000e-003	1.20490e-002
-2.214950000000e-003	1.04410e-002
-2.209750000000e-003	1.12450e-002
-2.204550000000e-003	1.20490e-002
-2.199350000000e-003	1.20490e-002
-2.194150000000e-003	1.04410e-002
-2.188950000000e-003	1.12450e-002
-2.183750000000e-003	1.12450e-002
-2.178550000000e-003	1.20490e-002
-2.173350000000e-003	1.04410e-002
-2.168150000000e-003	1.12450e-002
-2.162950000000e-003	1.12450e-002
-2.157750000000e-003	1.12450e-002
-2.152550000000e-003	1.12450e-002
-2.147350000000e-003	1.12450e-002
-2.142150000000e-003	1.12450e-002
-2.136950000000e-003	1.12450e-002
-2.131750000000e-003	1.12450e-002
-2.126550000000e-003	1.04410e-002
-2.121350000000e-003	1.20490e-002
-2.116150000000e-003	1.04410e-002
-2.110950000000e-003	1.12450e-002
-2.105750000000e-003	1.20490e-002
-2.100550000000e-003	1.20490e-002
-2.095350000000e-003	1.20490e-002
-2.090150000000e-003	1.12450e-002
-2.084950000000e-003	1.12450e-002
-2.079750000000e-003	1.12450e-002
-2.074550000000e-003	1.12450e-002
-2.069350000000e-003	1.12450e-002
-2.064150000000e-003	1.12450e-002
-2.058950000000e-003	1.12450e-002
-2.053750000000e-003	1.12450e-002
-2.048550000000e-003	1.12450e-002
-2.043350000000e-003	1.20490e-002
-2.038150000000e-003	1.12450e-002
-2.032950000000e-003	1.20490e-002
-2.027750000000e-003	1.12450e-002
-2.022550000000e-003	1.12450e-002
-2.017350000000e-003	1.20490e-002
-2.012150000000e-003	1.04410e-002
-2.006950000000e-003	1.12450e-002
-2.001750000000e-003	1.20490e-002
-1.996550000000e-003	1.12450e-002
-1.991350000000e-003	1.12450e-002
-1.986150000000e-003	1.12450e-002
-1.980950000000e-003	1.20490e-002
-1.975750000000e-003	1.20490e-002
-1.970550000000e-003	1.12450e-002
-1.965350000000e-003	1.12450e-002
-1.960150000000e-003	1.20490e-002
-1.954950000000e-003	1.12450e-002
-1.949750000000e-003	1.12450e-002
-1.944550000000e-003	1.04410e-002
-1.939350000000e-003	1.12450e-002
-1.934150000000e-003	1.12450e-002
-1.928950000000e-003	1.12450e-002
-1.923750000000e-003	1.28530e-002
-1.918550000000e-003	1.04410e-002
-1.913350000000e-003	1.20490e-002
-1.908150000000e-003	1.04410e-002
-1.902950000000e-003	1.12450e-002
-1.897750000000e-003	1.12450e-002
-1.892550000000e-003	1.20490e-002
-1.887350000000e-003	1.12450e-002
-1.882150000000e-003	1.04410e-002
-1.876950000000e-003	1.12450e-002
-1.871750000000e-003	1.04410e-002
-1.866550000000e-003	1.12450e-002
-1.861350000000e-003	1.12450e-002
-1.856150000000e-003	1.04410e-002
-1.850950000000e-003	1.12450e-002
-1.845750000000e-003	1.12450e-002
-1.840550000000e-003	1.12450e-002
-1.835350000000e-003	1.12450e-002
-1.830150000000e-003	1.12450e-002
-1.824950000000e-003	1.04410e-002
-1.819750000000e-003	1.04410e-002
-1.814550000000e-003	1.12450e-002
-1.809350000000e-003	1.04410e-002
-1.804150000000e-003	1.12450e-002
-1.798950000000e-003	1.12450e-002
-1.793750000000e-003	1.12450e-002
-1.788550000000e-003	1.12450e-002
-1.783350000000e-003	9.63693e-003
-1.778150000000e-003	1.28530e-002
-1.772950000000e-003	1.12450e-002
-1.767750000000e-003	1.20490e-002
-1.762550000000e-003	1.04410e-002
-1.757350000000e-003	1.12450e-002
-1.752150000000e-003	1.04410e-002
-1.746950000000e-003	1.04410e-002
-1.741750000000e-003	1.04410e-002
-1.736550000000e-003	1.20490e-002
-1.731350000000e-003	1.04410e-002
-1.726150000000e-003	1.04410e-002
-1.720950000000e-003	1.20490e-002
-1.715750000000e-003	1.12450e-002
-1.710550000000e-003	1.12450e-002
-1.705350000000e-003	1.04410e-002
-1.700150000000e-003	1.20490e-002
-1.694950000000e-003	1.12450e-002
-1.689750000000e-003	1.12450e-002
-1.684550000000e-003	1.12450e-002
-1.679350000000e-003	1.12450e-002
-1.674150000000e-003	1.20490e-002
-1.668950000000e-003	1.12450e-002
-1.663750000000e-003	1.28530e-002
-1.658550000000e-003	1.04410e-002
-1.653350000000e-003	1.12450e-002
-1.648150000000e-003	1.04410e-002
-1.642950000000e-003	1.20490e-002
-1.637750000000e-003	1.12450e-002
-1.632550000000e-003	1.04410e-002
-1.627350000000e-003	1.04410e-002
-1.622150000000e-003	1.12450e-002
-1.616950000000e-003	1.04410e-002
-1.611750000000e-003	1.20490e-002
-1.606550000000e-003	1.12450e-002
-1.601350000000e-003	1.12450e-002
-1.596150000000e-003	1.12450e-002
-1.590950000000e-003	1.12450e-002
-1.585750000000e-003	1.04410e-002
-1.580550000000e-003	1.20490e-002
-1.575350000000e-003	1.20490e-002
-1.570150000000e-003	1.12450e-002
-1.564950000000e-003	1.20490e-002
-1.559750000000e-003	1.04410e-002
-1.554550000000e-003	1.04410e-002
-1.549350000000e-003	1.04410e-002
-1.544150000000e-003	1.20490e-002
-1.538950000000e-003	1.12450e-002
-1.533750000000e-003	1.20490e-002
-1.528550000000e-003	1.20490e-002
-1.523350000000e-003	1.20490e-002
-1.518150000000e-003	1.12450e-002
-1.512950000000e-003	1.12450e-002
-1.507750000000e-003	1.20490e-002
-1.502550000000e-003	1.04410e-002
-1.497350000000e-003	1.20490e-002
-1.492150000000e-003	1.12450e-002
-1.486950000000e-003	1.04410e-002
-1.481750000000e-003	1.12450e-002
-1.476550000000e-003	1.04410e-002
-1.471350000000e-003	1.12450e-002
-1.466150000000e-003	1.20490e-002
-1.460950000000e-003	1.04410e-002
-1.455750000000e-003	1.04410e-002
-1.450550000000e-003	1.12450e-002
-1.445350000000e-003	1.12450e-002
-1.440150000000e-003	1.20490e-002
-1.434950000000e-003	1.12450e-002
-1.429750000000e-003	1.04410e-002
-1.424550000000e-003	1.04410e-002
-1.419350000000e-003	1.12450e-002
-1.414150000000e-003	1.20490e-002
-1.408950000000e-003	1.20490e-002
-1.403750000000e-003	1.12450e-002
-1.398550000000e-003	1.20490e-002
-1.393350000000e-003	1.12450e-002
-1.388150000000e-003	1.04410e-002
-1.382950000000e-003	1.12450e-002
-1.377750000000e-003	1.12450e-002
-1.372550000000e-003	1.04410e-002
-1.367350000000e-003	1.12450e-002
-1.362150000000e-003	1.12450e-002
-1.356950000000e-003	1.12450e-002
-1.351750000000e-003	1.12450e-002
-1.346550000000e-003	1.20490e-002
-1.341350000000e-003	1.20490e-002
-1.336150000000e-003	1.12450e-002
-1.330950000000e-003	1.12450e-002
-1.325750000000e-003	1.12450e-002
-1.320550000000e-003	1.20490e-002
-1.315350000000e-003	1.04410e-002
-1.310150000000e-003	1.12450e-002
-1.304950000000e-003	1.20490e-002
-1.299750000000e-003	1.04410e-002
-1.294550000000e-003	1.20490e-002
-1.289350000000e-003	1.12450e-002
-1.284150000000e-003	1.12450e-002
-1.278950000000e-003	1.12450e-002
-1.273750000000e-003	1.12450e-002
-1.268550000000e-003	1.12450e-002
-1.263350000000e-003	1.12450e-002
-1.258150000000e-003	1.20490e-002
-1.252950000000e-003	1.28530e-002
-1.247750000000e-003	1.20490e-002
-1.242550000000e-003	1.12450e-002
-1.237350000000e-003	1.20490e-002
-1.232150000000e-003	1.12450e-002
-1.226950000000e-003	1.20490e-002
-1.221750000000e-003	1.20490e-002
-1.216550000000e-003	1.12450e-002
-1.211350000000e-003	1.12450e-002
-1.206150000000e-003	1.12450e-002
-1.200950000000e-003	1.04410e-002
-1.195750000000e-003	1.04410e-002
-1.190550000000e-003	1.20490e-002
-1.185350000000e-003	1.20490e-002
-1.180150000000e-003	1.04410e-002
-1.174950000000e-003	1.12450e-002
-1.169750000000e-003	1.12450e-002
-1.164550000000e-003	1.12450e-002
-1.159350000000e-003	1.20490e-002
-1.154150000000e-003	1.20490e-002
-1.148950000000e-003	1.12450e-002
-1.143750000000e-003	1.04410e-002
-1.138550000000e-003	1.12450e-002
-1.133350000000e-003	1.20490e-002
-1.128150000000e-003	1.12450e-002
-1.122950000000e-003	1.12450e-002
-1.117750000000e-003	1.20490e-002
-1.112550000000e-003	1.20490e-002
-1.107350000000e-003	1.12450e-002
-1.102150000000e-003	1.12450e-002
-1.096950000000e-003	1.12450e-002
-1.091750000000e-003	1.12450e-002
-1.086550000000e-003	1.12450e-002
-1.081350000000e-003	1.28530e-002
-1.076150000000e-003	1.20490e-002
-1.070950000000e-003	1.20490e-002
-1.065750000000e-003	1.12450e-002
-1.060550000000e-003	1.04410e-002
-1.055350000000e-003	1.12450e-002
-1.050150000000e-003	1.12450e-002
-1.044950000000e-003	1.12450e-002
-1.039750000000e-003	1.12450e-002
-1.034550000000e-003	1.12450e-002
-1.029350000000e-003	1.20490e-002
-1.024150000000e-003	1.04410e-002
-1.018950000000e-003	1.20490e-002
-1.013750000000e-003	1.20490e-002
-1.008550000000e-003	1.28530e-002
-1.003350000000e-003	1.12450e-002
-9.981500000000e-004	1.12450e-002
-9.929500000000e-004	1.12450e-002
-9.877500000000e-004	1.12450e-002
-9.825500000000e-004	1.12450e-002
-9.773500000000e-004	1.12450e-002
-9.721500000000e-004	1.12450e-002
-9.669500000000e-004	1.28530e-002
-9.617500000000e-004	1.12450e-002
-9.565500000000e-004	1.04410e-002
-9.513500000000e-004	1.20490e-002
-9.461500000000e-004	1.12450e-002
-9.409500000000e-004	1.28530e-002
-9.357500000000e-004	1.12450e-002
-9.305500000000e-004	1.28530e-002
-9.253500000000e-004	1.28530e-002
-9.201500000000e-004	1.12450e-002
-9.149500000000e-004	1.20490e-002
-9.097500000000e-004	1.12450e-002
-9.045500000000e-004	1.28530e-002
-8.993500000000e-004	1.12450e-002
-8.941500000000e-004	1.20490e-002
-8.889500000000e-004	1.12450e-002
-8.837500000000e-004	1.12450e-002
-8.785500000000e-004	1.20490e-002
-8.733500000000e-004	1.20490e-002
-8.681500000000e-004	1.12450e-002
-8.629500000000e-004	1.20490e-002
-8.577500000000e-004	1.28530e-002
-8.525500000000e-004	1.12450e-002
-8.473500000000e-004	1.12450e-002
-8.421500000000e-004	1.12450e-002
-8.369500000000e-004	1.20490e-002
-8.317500000000e-004	1.12450e-002
-8.265500000000e-004	1.12450e-002
-8.213500000000e-004	1.12450e-002
-8.161500000000e-004	1.12450e-002
-8.109500000000e-004	1.12450e-002
-8.057500000000e-004	1.28530e-002
-8.005500000000e-004	1.20490e-002
-7.953500000000e-004	1.20490e-002
-7.901500000000e-004	1.12450e-002
-7.849500000000e-004	1.28530e-002
-7.797500000000e-004	1.36570e-002
-7.745500000000e-004	1.20490e-002
-7.693500000000e-004	1.20490e-002
-7.641500000000e-004	1.28530e-002
-7.589500000000e-004	1.20490e-002
-7.537500000000e-004	1.28530e-002
-7.485500000000e-004	1.28530e-002
-7.433500000000e-004	1.20490e-002
-7.381500000000e-004	1.28530e-002
-7.329500000000e-004	1.28530e-002
-7.277500000000e-004	1.28530e-002
-7.225500000000e-004	1.28530e-002
-7.173500000000e-004	1.20490e-002
-7.121500000000e-004	1.28530e-002
-7.069500000000e-004	1.04410e-002
-7.017500000000e-004	1.12450e-002
-6.965500000000e-004	1.12450e-002
-6.913500000000e-004	1.12450e-002
-6.861500000000e-004	1.12450e-002
-6.809500000000e-004	1.20490e-002
-6.757500000000e-004	1.12450e-002
-6.705500000000e-004	1.12450e-002
-6.653500000000e-004	1.04410e-002
-6.601500000000e-004	1.12450e-002
-6.549500000000e-004	1.12450e-002
-6.497500000000e-004	1.20490e-002
-6.445500000000e-004	1.04410e-002
-6.393500000000e-004	1.12450e-002
-6.341500000000e-004	1.12450e-002
-6.289500000000e-004	1.20490e-002
-6.237500000000e-004	1.20490e-002
-6.185500000000e-004	1.12450e-002
-6.133500000000e-004	1.04410e-002
-6.081500000000e-004	1.12450e-002
-6.029500000000e-004	1.20490e-002
-5.977500000000e-004	1.12450e-002
-5.925500000000e-004	1.04410e-002
-5.873500000000e-004	1.12450e-002
-5.821500000000e-004	1.20490e-002
-5.769500000000e-004	1.12450e-002
-5.717500000000e-004	1.28530e-002
-5.665500000000e-004	1.12450e-002
-5.613500000000e-004	1.04410e-002
-5.561500000000e-004	1.12450e-002
-5.509500000000e-004	1.04410e-002
-5.457500000000e-004	1.20490e-002
-5.405500000000e-004	1.28530e-002
-5.353500000000e-004	1.12450e-002
-5.301500000000e-004	1.12450e-002
-5.249500000000e-004	1.20490e-002
-5.197500000000e-004	1.20490e-002
-5.145500000000e-004	1.20490e-002
-5.093500000000e-004	1.04410e-002
-5.041500000000e-004	1.28530e-002
-4.989500000000e-004	1.20490e-002
-4.937500000000e-004	1.28530e-002
-4.885500000000e-004	1.20490e-002
-4.833500000000e-004	1.12450e-002
-4.781500000000e-004	1.12450e-002
-4.729500000000e-004	1.20490e-002
-4.677500000000e-004	1.20490e-002
-4.625500000000e-004	1.12450e-002
-4.573500000000e-004	1.12450e-002
-4.521500000000e-004	1.20490e-002
-4.469500000000e-004	1.12450e-002
-4.417500000000e-004	1.20490e-002
-4.365500000000e-004	1.20490e-002
-4.313500000000e-004	1.12450e-002
-4.261500000000e-004	1.20490e-002
-4.209500000000e-004	1.20490e-002
-4.157500000000e-004	1.04410e-002
-4.105500000000e-004	1.12450e-002
-4.053500000000e-004	1.04410e-002
-4.001500000000e-004	1.12450e-002
-3.949500000000e-004	1.04410e-002
-3.897500000000e-004	1.12450e-002
-3.845500000000e-004	1.12450e-002
-3.793500000000e-004	1.12450e-002
-3.741500000000e-004	1.20490e-002
-3.689500000000e-004	1.20490e-002
-3.637500000000e-004	1.20490e-002
-3.585500000000e-004	1.04410e-002
-3.533500000000e-004	1.12450e-002
-3.481500000000e-004	1.12450e-002
-3.429500000000e-004	1.12450e-002
-3.377500000000e-004	1.20490e-002
-3.325500000000e-004	1.12450e-002
-3.273500000000e-004	1.04410e-002
-3.221500000000e-004	1.20490e-002
-3.169500000000e-004	1.12450e-002
-3.117500000000e-004	1.12450e-002
-3.065500000000e-004	1.20490e-002
-3.013500000000e-004	1.12450e-002
-2.961500000000e-004	1.20490e-002
-2.909500000000e-004	1.20490e-002
-2.857500000000e-004	1.12450e-002
-2.805500000000e-004	1.04410e-002
-2.753500000000e-004	1.20490e-002
-2.701500000000e-004	1.12450e-002
-2.649500000000e-004	1.20490e-002
-2.597500000000e-004	1.04410e-002
-2.545500000000e-004	1.04410e-002
-2.493500000000e-004	1.12450e-002
-2.441500000000e-004	1.04410e-002
-2.389500000000e-004	1.20490e-002
-2.337500000000e-004	1.20490e-002
-2.285500000000e-004	1.12450e-002
-2.233500000000e-004	1.12450e-002
-2.181500000000e-004	1.20490e-002
-2.129500000000e-004	1.20490e-002
-2.077500000000e-004	1.20490e-002
-2.025500000000e-004	1.12450e-002
-1.973500000000e-004	1.12450e-002
-1.921500000000e-004	1.20490e-002
-1.869500000000e-004	1.12450e-002
-1.817500000000e-004	1.12450e-002
-1.765500000000e-004	1.20490e-002
-1.713500000000e-004	1.20490e-002
-1.661500000000e-004	1.12450e-002
-1.609500000000e-004	1.04410e-002
-1.557500000000e-004	1.12450e-002
-1.505500000000e-004	1.20490e-002
-1.453500000000e-004	1.04410e-002
-1.401500000000e-004	1.12450e-002
-1.349500000000e-004	1.28530e-002
-1.297500000000e-004	1.12450e-002
-1.245500000000e-004	1.20490e-002
-1.193500000000e-004	1.12450e-002
-1.141500000000e-004	1.20490e-002
-1.089500000000e-004	1.20490e-002
-1.037500000000e-004	1.20490e-002
-9.855000000000e-005	1.12450e-002
-9.335000000000e-005	1.20490e-002
-8.815000000000e-005	1.12450e-002
-8.295000000000e-005	1.12450e-002
-7.775000000000e-005	1.20490e-002
-7.255000000000e-005	1.12450e-002
-6.735000000000e-005	1.20490e-002
-6.215000000000e-005	1.04410e-002
-5.695000000000e-005	1.12450e-002
-5.175000000000e-005	1.12450e-002
-4.655000000000e-005	1.28530e-002
-4.135000000000e-005	1.12450e-002
-3.615000000000e-005	1.20490e-002
-3.095000000000e-005	1.20490e-002
-2.575000000000e-005	1.12450e-002
-2.055000000000e-005	1.12450e-002
-1.535000000000e-005	1.28530e-002
-1.015000000000e-005	1.12450e-002
-4.950000000001e-006	1.20490e-002
2.499999999985e-007	1.28530e-002
5.449999999999e-006	1.20490e-002
1.065000000000e-005	1.28530e-002
1.585000000000e-005	1.20490e-002
2.105000000000e-005	1.12450e-002
2.625000000000e-005	1.28530e-002
3.145000000000e-005	1.28530e-002
3.665000000000e-005	1.28530e-002
4.185000000000e-005	1.12450e-002
4.705000000000e-005	1.20490e-002
5.225000000000e-005	1.12450e-002
5.745000000000e-005	1.04410e-002
6.265000000000e-005	1.12450e-002
6.785000000000e-005	1.20490e-002
7.305000000000e-005	1.20490e-002
7.825000000000e-005	1.20490e-002
8.345000000000e-005	1.28530e-002
8.865000000000e-005	1.20490e-002
9.385000000000e-005	1.20490e-002
9.905000000000e-005	1.12450e-002
1.042500000000e-004	1.20490e-002
1.094500000000e-004	1.12450e-002
1.146500000000e-004	1.20490e-002
1.198500000000e-004	1.12450e-002
1.250500000000e-004	1.20490e-002
1.302500000000e-004	1.28530e-002
1.354500000000e-004	1.12450e-002
1.406500000000e-004	1.12450e-002
1.458500000000e-004	1.12450e-002
1.510500000000e-004	1.20490e-002
1.562500000000e-004	1.28530e-002
1.614500000000e-004	1.12450e-002
1.666500000000e-004	1.12450e-002
1.718500000000e-004	1.12450e-002
1.770500000000e-004	1.12450e-002
1.822500000000e-004	1.20490e-002
1.874500000000e-004	1.20490e-002
1.926500000000e-004	1.12450e-002
1.978500000000e-004	1.28530e-002
2.030500000000e-004	1.28530e-002
2.082500000000e-004	1.28530e-002
2.134500000000e-004	1.12450e-002
2.186500000000e-004	1.20490e-002
2.238500000000e-004	1.12450e-002
2.290500000000e-004	1.20490e-002
2.342500000000e-004	1.20490e-002
2.394500000000e-004	1.20490e-002
2.446500000000e-004	1.20490e-002
2.498500000000e-004	1.28530e-002
2.550500000000e-004	1.20490e-002
2.602500000000e-004	1.20490e-002
2.654500000000e-004	1.28530e-002
2.706500000000e-004	1.28530e-002
2.758500000000e-004	1.28530e-002
2.810500000000e-004	1.20490e-002
2.862500000000e-004	1.12450e-002
2.914500000000e-004	1.28530e-002
2.966500000000e-004	1.28530e-002
3.018500000000e-004	1.20490e-002
3.070500000000e-004	1.12450e-002
3.122500000000e-004	1.20490e-002
3.174500000000e-004	1.12450e-002
3.226500000000e-004	1.12450e-002
3.278500000000e-004	1.28530e-002
3.330500000000e-004	1.20490e-002
3.382500000000e-004	1.12450e-002
3.434500000000e-004	1.20490e-002
3.486500000000e-004	1.12450e-002
3.538500000000e-004	1.28530e-002
3.590500000000e-004	1.12450e-002
3.642500000000e-004	1.12450e-002
3.694500000000e-004	1.20490e-002
3.746500000000e-004	1.20490e-002
3.798500000000e-004	1.12450e-002
3.850500000000e-004	1.12450e-002
3.902500000000e-004	1.20490e-002
3.954500000000e-004	1.20490e-002
4.006500000000e-004	1.20490e-002
4.058500000000e-004	1.28530e-002
4.110500000000e-004	1.20490e-002
4.162500000000e-004	1.20490e-002
4.214500000000e-004	1.20490e-002
4.266500000000e-004	1.20490e-002
4.318500000000e-004	1.20490e-002
4.370500000000e-004	1.12450e-002
4.422500000000e-004	1.12450e-002
4.474500000000e-004	1.20490e-002
4.526500000000e-004	1.12450e-002
4.578500000000e-004	1.28530e-002
4.630500000000e-004	1.20490e-002
4.682500000000e-004	1.12450e-002
4.734500000000e-004	1.20490e-002
4.786500000000e-004	1.20490e-002
4.838500000000e-004	1.28530e-002
4.890500000000e-004	1.20490e-002
4.942500000000e-004	1.20490e-002
4.994500000000e-004	1.28530e-002
5.046500000000e-004	1.28530e-002
5.098500000000e-004	1.04410e-002
5.150500000000e-004	1.28530e-002
5.202500000000e-004	1.20490e-002
5.254500000000e-004	1.12450e-002
5.306500000000e-004	1.20490e-002
5.358500000000e-004	1.28530e-002
5.410500000000e-004	1.28530e-002
5.462500000000e-004	1.12450e-002
5.514500000000e-004	1.20490e-002
5.566500000000e-004	1.28530e-002
5.618500000000e-004	1.36570e-002
5.670500000000e-004	1.28530e-002
5.722500000000e-004	1.12450e-002
5.774500000000e-004	1.20490e-002
5.826500000000e-004	1.20490e-002
5.878500000000e-004	1.28530e-002
5.930500000000e-004	1.28530e-002
5.982500000000e-004	1.28530e-002
6.034500000000e-004	1.28530e-002
6.086500000000e-004	1.28530e-002
6.138500000000e-004	1.36570e-002
6.190500000000e-004	1.44611e-002
6.242500000000e-004	1.44611e-002
6.294500000000e-004	1.44611e-002
6.346500000000e-004	1.36570e-002
6.398500000000e-004	1.36570e-002
6.450500000000e-004	1.44611e-002
6.502500000000e-004	1.68731e-002
6.554500000000e-004	1.60691e-002
6.606500000000e-004	1.68731e-002
6.658500000000e-004	1.76771e-002
6.710500000000e-004	1.76771e-002
6.762500000000e-004	1.92852e-002
6.814500000000e-004	1.92852e-002
6.866500000000e-004	2.08932e-002
6.918500000000e-004	2.16972e-002
6.970500000000e-004	2.25013e-002
7.022500000000e-004	2.41093e-002
7.074500000000e-004	2.49133e-002
7.126500000000e-004	2.73254e-002
7.178500000000e-004	2.89334e-002
7.230500000000e-004	3.13455e-002
7.282500000000e-004	3.21495e-002
7.334500000000e-004	3.61696e-002
7.386500000000e-004	3.61696e-002
7.438500000000e-004	4.01897e-002
7.490500000000e-004	4.17977e-002
7.542500000000e-004	4.58178e-002
7.594500000000e-004	4.98379e-002
7.646500000000e-004	5.46621e-002
7.698500000000e-004	5.62701e-002
7.750500000000e-004	5.94862e-002
7.802500000000e-004	6.35063e-002
7.854500000000e-004	6.43103e-002
7.906500000000e-004	6.67224e-002
7.958500000000e-004	6.59183e-002
8.010500000000e-004	6.59183e-002
8.062500000000e-004	6.59183e-002
8.114500000000e-004	6.67224e-002
8.166500000000e-004	6.51143e-002
8.218500000000e-004	6.43103e-002
8.270500000000e-004	6.18982e-002
8.322500000000e-004	6.02902e-002
8.374500000000e-004	5.94862e-002
8.426500000000e-004	5.62701e-002
8.478500000000e-004	5.46621e-002
8.530500000000e-004	5.38580e-002
8.582500000000e-004	4.98379e-002
8.634500000000e-004	4.66219e-002
8.686500000000e-004	4.34058e-002
8.738500000000e-004	3.93857e-002
8.790500000000e-004	3.69736e-002
8.842500000000e-004	3.45616e-002
8.894500000000e-004	3.13455e-002
8.946500000000e-004	3.05415e-002
8.998500000000e-004	2.73254e-002
9.050500000000e-004	2.57173e-002
9.102500000000e-004	2.33053e-002
9.154500000000e-004	2.00892e-002
9.206500000000e-004	2.08932e-002
9.258500000000e-004	1.76771e-002
9.310500000000e-004	1.84812e-002
9.362500000000e-004	1.76771e-002
9.414500000000e-004	1.60691e-002
9.466500000000e-004	1.52651e-002
9.518500000000e-004	1.60691e-002
9.570500000000e-004	1.52651e-002
9.622500000000e-004	1.52651e-002
9.674500000000e-004	1.44611e-002
9.726500000000e-004	1.36570e-002
9.778500000000e-004	1.28530e-002
9.830500000000e-004	1.28530e-002
9.882500000000e-004	1.20490e-002
9.934500000000e-004	1.28530e-002
9.986500000000e-004	1.20490e-002
1.003850000000e-003	1.36570e-002
1.009050000000e-003	1.20490e-002
1.014250000000e-003	1.20490e-002
1.019450000000e-003	1.28530e-002
1.024650000000e-003	1.28530e-002
1.029850000000e-003	1.20490e-002
1.035050000000e-003	1.12450e-002
1.040250000000e-003	1.20490e-002
1.045450000000e-003	1.20490e-002
1.050650000000e-003	1.28530e-002
1.055850000000e-003	1.20490e-002
1.061050000000e-003	1.04410e-002
1.066250000000e-003	1.20490e-002
1.071450000000e-003	1.04410e-002
1.076650000000e-003	1.04410e-002
1.081850000000e-003	1.12450e-002
1.087050000000e-003	1.12450e-002
1.092250000000e-003	1.20490e-002
1.097450000000e-003	1.12450e-002
1.102650000000e-003	1.12450e-002
1.107850000000e-003	1.04410e-002
1.113050000000e-003	1.04410e-002
1.118250000000e-003	1.20490e-002
1.123450000000e-003	1.12450e-002
1.128650000000e-003	1.20490e-002
1.133850000000e-003	1.04410e-002
1.139050000000e-003	1.20490e-002
1.144250000000e-003	1.12450e-002
1.149450000000e-003	1.20490e-002
1.154650000000e-003	1.12450e-002
1.159850000000e-003	1.04410e-002
1.165050000000e-003	1.20490e-002
1.170250000000e-003	1.20490e-002
1.175450000000e-003	1.12450e-002
1.180650000000e-003	1.12450e-002
1.185850000000e-003	1.04410e-002
1.191050000000e-003	1.12450e-002
1.196250000000e-003	1.04410e-002
1.201450000000e-003	9.63693e-003
1.206650000000e-003	1.20490e-002
1.211850000000e-003	1.20490e-002
1.217050000000e-003	1.04410e-002
1.222250000000e-003	9.63693e-003
1.227450000000e-003	1.20490e-002
1.232650000000e-003	1.12450e-002
1.237850000000e-003	1.04410e-002
1.243050000000e-003	1.12450e-002
1.248250000000e-003	1.04410e-002
1.253450000000e-003	1.12450e-002
1.258650000000e-003	1.04410e-002
1.263850000000e-003	1.04410e-002
1.269050000000e-003	1.20490e-002
1.274250000000e-003	1.04410e-002
1.279450000000e-003	1.04410e-002
1.284650000000e-003	1.04410e-002
1.289850000000e-003	1.04410e-002
1.295050000000e-003	1.04410e-002
1.300250000000e-003	1.12450e-002
1.305450000000e-003	1.04410e-002
1.310650000000e-003	1.04410e-002
1.315850000000e-003	1.04410e-002
1.321050000000e-003	1.12450e-002
1.326250000000e-003	1.12450e-002
1.331450000000e-003	1.12450e-002
1.336650000000e-003	1.04410e-002
1.341850000000e-003	1.04410e-002
1.347050000000e-003	1.12450e-002
1.352250000000e-003	1.12450e-002
1.357450000000e-003	1.20490e-002
1.362650000000e-003	1.04410e-002
1.367850000000e-003	9.63693e-003
1.373050000000e-003	1.12450e-002
